baseline,,b0,,p0,,b1,,p1,,b2,,p2,,b3,,p3,,b4,,p4,,b5,,p5,,b6,,p6,,b7,,b7,,p7,,b8,,p8,,b9,,p9,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
639.9981079,-0.0002731146233,639.9981079,-4.483218436E-005,639.9981079,0.04038464651,639.9981079,0.000535133644,639.9981079,0.04834447056,639.9981079,-0.0005699972389,639.9981079,0.05396708846,639.9981079,0.0009197179461,639.9981079,0.02916682139,639.9981079,0.0006290961755,639.9981079,0.03109589592,639.9981079,0.00107785617,639.9981079,0.0429382287,639.9981079,0.0006073209806,639.9981079,0.03794375435,639.9981079,0.03063320555,639.9981079,0.001786981593,639.9981079,0.03328380361,639.9981079,0.001357015339,639.9981079,0.03168815002,639.9981079,-0.0002738389594,639.9981079,0.04011124372,
639.015625,-0.001076659537,639.015625,-0.0002536084212,639.015625,0.04038396478,639.015625,-0.0003983576025,639.015625,0.04822559655,639.015625,0.0001976584608,639.015625,0.05410487205,639.015625,-0.0001432293211,639.015625,0.03035285138,639.015625,-0.0003212813172,639.015625,0.03058923408,639.015625,0.0008094833465,639.015625,0.04282753915,639.015625,0.0002947081812,639.015625,0.03887939081,639.015625,0.0308341682,639.015625,0.0008149296045,639.015625,0.0321074836,639.015625,0.0007883214857,639.015625,0.0306922365,639.015625,9.314770432E-005,639.015625,0.04048871994,
637.9963989,-0.0003024498583,637.9963989,-0.0003910644155,637.9963989,0.04057505354,637.9963989,-0.0006070674281,637.9963989,0.04874669388,637.9963989,-0.0007436363376,637.9963989,0.05422298983,637.9963989,8.51214063E-005,637.9963989,0.02987888828,637.9963989,-0.0003296103387,637.9963989,0.03075591661,637.9963989,0.001277901232,637.9963989,0.04365562275,637.9963989,6.790420593E-005,637.9963989,0.03838090599,637.9963989,0.03037428111,637.9963989,0.001495701144,637.9963989,0.03339141607,637.9963989,0.0003142139758,637.9963989,0.03145606816,637.9963989,-0.000411598885,637.9963989,0.04085187986,
637.0133057,-0.0002970692876,637.0133057,7.906294195E-005,637.0133057,0.04177026823,637.0133057,8.644184709E-005,637.0133057,0.0496923402,637.0133057,-0.0001172993652,637.0133057,0.0551006794,637.0133057,0.001142373425,637.0133057,0.03040992841,637.0133057,-0.0001646553137,637.0133057,0.03198578209,637.0133057,0.001031018444,637.0133057,0.04429029301,637.0133057,0.0001303295139,637.0133057,0.03980595246,637.0133057,0.03178422898,637.0133057,0.00138124323,637.0133057,0.03372571617,637.0133057,0.0005698909517,637.0133057,0.03211957961,637.0133057,0.0005879056989,637.0133057,0.0421019271,
635.9934692,-0.0003892540117,635.9934692,-2.272728489E-005,635.9934692,0.04138885811,635.9934692,-7.138763613E-005,635.9934692,0.0499602817,635.9934692,-0.0002929303446,635.9934692,0.055154901,635.9934692,0.0003726330178,635.9934692,0.03119640239,635.9934692,0.0005247407244,635.9934692,0.0319051221,635.9934692,0.001106091077,635.9934692,0.04430110008,635.9934692,0.0005175616825,635.9934692,0.04009330273,635.9934692,0.02993385121,635.9934692,0.001783056767,635.9934692,0.03372098878,635.9934692,1.480702667E-005,635.9934692,0.03232903779,635.9934692,0.0003757938393,635.9934692,0.0423861742,
635.0098267,0.0002060235129,635.0098267,0.0002613457036,635.0098267,0.04198406264,635.0098267,0.0003268038563,635.0098267,0.05051897094,635.0098267,-0.0006077912403,635.0098267,0.05518917367,635.0098267,0.0008704072097,635.0098267,0.03022933751,635.0098267,8.07717297E-005,635.0098267,0.03237349167,635.0098267,0.001458739978,635.0098267,0.04529760778,635.0098267,0.0004392221745,635.0098267,0.04082301259,635.0098267,0.03076139092,635.0098267,0.001327050501,635.0098267,0.03423568979,635.0098267,5.791077274E-005,635.0098267,0.0333103016,635.0098267,0.0005761635839,635.0098267,0.04294125736,
633.989502,-0.000748546212,633.989502,-0.0005345785175,633.989502,0.04232478887,633.989502,-0.0007559367805,633.989502,0.05047913641,633.989502,-0.000909973227,633.989502,0.05556454509,633.989502,-0.0002336874168,633.989502,0.03190422803,633.989502,-0.0001944118703,633.989502,0.03184542432,633.989502,0.0008576977998,633.989502,0.04552140087,633.989502,0.0002048062888,633.989502,0.04051497579,633.989502,0.03031643108,633.989502,0.001509364345,633.989502,0.034649387,633.989502,0.0006607239484,633.989502,0.03277366608,633.989502,-0.0003210743889,633.989502,0.04229822382,
633.005188,0.0004792583059,633.005188,0.001156959916,633.005188,0.04343994334,633.005188,0.001051906729,633.005188,0.05267683044,633.005188,0.0006373139913,633.005188,0.05753109604,633.005188,0.00149637647,633.005188,0.03292577341,633.005188,0.001035637106,633.005188,0.03441739455,633.005188,0.002176709007,633.005188,0.04796328768,633.005188,0.001927260892,633.005188,0.04257203639,633.005188,0.03156219795,633.005188,0.002368775895,633.005188,0.03591325507,633.005188,0.001650619321,633.005188,0.03470627218,633.005188,0.0007710245554,633.005188,0.04429639876,
631.984314,0.0001500868966,631.984314,0.0006613461883,631.984314,0.04432641342,631.984314,-0.0001410556142,631.984314,0.05264693499,631.984314,0.0004973211326,631.984314,0.05739848316,631.984314,0.0008521992131,631.984314,0.03315121308,631.984314,0.0003402748844,631.984314,0.03393435851,631.984314,0.001106921467,631.984314,0.04702918231,631.984314,0.001086367993,631.984314,0.04207902402,631.984314,0.03131607547,631.984314,0.002081396757,631.984314,0.03633606806,631.984314,0.000674801704,631.984314,0.03502452746,631.984314,0.0005276693846,631.984314,0.04503751919,
630.9994507,-0.0004210123443,630.9994507,-1.687732401E-005,630.9994507,0.04485384375,630.9994507,0.0006652609445,630.9994507,0.05296820402,630.9994507,-0.0001387266384,630.9994507,0.05783639103,630.9994507,6.885722087E-006,630.9994507,0.03365631402,630.9994507,0.0002583411406,630.9994507,0.0348582752,630.9994507,0.001383294701,630.9994507,0.04871810973,630.9994507,0.0004738681018,630.9994507,0.04324921966,630.9994507,0.03068190254,630.9994507,0.002026102273,630.9994507,0.03616771102,630.9994507,0.000122613259,630.9994507,0.03430266306,630.9994507,0.0004286760523,630.9994507,0.04559652135,
630.0143433,0.0010596395,630.0143433,0.0008864889969,630.0143433,0.04615753889,630.0143433,0.0009854311356,630.0143433,0.05494859442,630.0143433,0.001467726659,630.0143433,0.05958930776,630.0143433,0.001425859286,630.0143433,0.0347869508,630.0143433,0.001437728177,630.0143433,0.03631425649,630.0143433,0.001930771046,630.0143433,0.05028945208,630.0143433,0.00168770086,630.0143433,0.04481902719,630.0143433,0.0318002142,630.0143433,0.002682781545,630.0143433,0.03782501072,630.0143433,0.001514403732,630.0143433,0.03657576069,630.0143433,0.001706021954,630.0143433,0.04768472537,
628.9925537,0.0003539017926,628.9925537,0.000913336582,628.9925537,0.04527485371,628.9925537,0.0004316040431,628.9925537,0.05503118038,628.9925537,0.0005477558589,628.9925537,0.05949955434,628.9925537,0.001583168749,628.9925537,0.03471774235,628.9925537,0.001013348578,628.9925537,0.03571692854,628.9925537,0.001709166449,628.9925537,0.05023336411,628.9925537,0.001454584301,628.9925537,0.04452337325,628.9925537,0.03084403276,628.9925537,0.002095000353,628.9925537,0.03789124265,628.9925537,0.0007840944454,628.9925537,0.03693343326,628.9925537,0.0006066988572,628.9925537,0.04723571613,
628.006897,-0.0002575925319,628.006897,0.000180074232,628.006897,0.04476412758,628.006897,-0.0002623526962,628.006897,0.05479964614,628.006897,-0.0003211261064,628.006897,0.05850215629,628.006897,0.001092414604,628.006897,0.03431694955,628.006897,-4.969821384E-005,628.006897,0.03516698256,628.006897,0.001047988422,628.006897,0.04944732785,628.006897,0.0004377192527,628.006897,0.04401496425,628.006897,0.03099302016,628.006897,0.001549317385,628.006897,0.03676022217,628.006897,0.001388047007,628.006897,0.03590119258,628.006897,-4.773110413E-005,628.006897,0.04592412338,
626.984436,2.606795169E-005,626.984436,0.0001852277055,626.984436,0.04482832924,626.984436,2.353098353E-005,626.984436,0.05396154895,626.984436,1.390098714E-005,626.984436,0.05817496404,626.984436,0.000464668643,626.984436,0.03385255113,626.984436,0.0003030491935,626.984436,0.03471205011,626.984436,0.001312432345,626.984436,0.04922655225,626.984436,0.000982265803,626.984436,0.0436956957,626.984436,0.0314177759,626.984436,0.001546096173,626.984436,0.03669920564,626.984436,0.0009315471398,626.984436,0.03553931415,626.984436,0.0004110824666,626.984436,0.04626692086,
625.99823,0.0002519435366,625.99823,0.001086627482,625.99823,0.04498046637,625.99823,0.001352289342,625.99823,0.05459494516,625.99823,0.0008468303131,625.99823,0.05861075222,625.99823,0.001651892555,625.99823,0.03499130532,625.99823,0.0009213003796,625.99823,0.03567626327,625.99823,0.002642593812,625.99823,0.04952423647,625.99823,0.001294361544,625.99823,0.04489663988,625.99823,0.0319346264,625.99823,0.002567385323,625.99823,0.0374574326,625.99823,0.00159122271,625.99823,0.03649866581,625.99823,0.001049078302,625.99823,0.04717271775,
625.0117798,0.0005086723249,625.0117798,0.001113409526,625.0117798,0.04481486604,625.0117798,0.0008365595713,625.0117798,0.05441419408,625.0117798,0.0006127646775,625.0117798,0.05822575465,625.0117798,0.001194648212,625.0117798,0.03497868031,625.0117798,0.001091376529,625.0117798,0.03553526849,625.0117798,0.002083633561,625.0117798,0.04909184203,625.0117798,0.001527625951,625.0117798,0.04463441297,625.0117798,0.03147382289,625.0117798,0.002399567515,625.0117798,0.03690995649,625.0117798,0.001229120884,625.0117798,0.03588862717,625.0117798,0.0008550522616,625.0117798,0.04620821029,
623.9885254,0.0005521361018,623.9885254,0.001389319426,623.9885254,0.04525278881,623.9885254,0.0009431172512,623.9885254,0.0543396771,623.9885254,0.001087250304,623.9885254,0.05812681094,623.9885254,0.001213675365,623.9885254,0.03447851166,623.9885254,0.0009634045418,623.9885254,0.03519449383,623.9885254,0.002213835483,623.9885254,0.04926314205,623.9885254,0.001733336016,623.9885254,0.04352223128,623.9885254,0.03217326477,623.9885254,0.002901209285,623.9885254,0.03714666888,623.9885254,0.0018386062,623.9885254,0.03465600312,623.9885254,0.0007880103076,623.9885254,0.04632497579,
623.0014648,0.0002204231714,623.0014648,0.0007069513667,623.0014648,0.04371295869,623.0014648,0.0007261905121,623.0014648,0.05334631354,623.0014648,0.0008360408247,623.0014648,0.05671258271,623.0014648,0.00142809283,623.0014648,0.03395613655,623.0014648,0.000738636707,623.0014648,0.03461274505,623.0014648,0.001385476091,623.0014648,0.04891368374,623.0014648,0.001850044471,623.0014648,0.04283705354,623.0014648,0.0311341323,623.0014648,0.001953054802,623.0014648,0.03667605296,623.0014648,0.001802447601,623.0014648,0.03517091274,623.0014648,0.001666755998,623.0014648,0.04552582651,
622.0141602,-0.0006691542221,622.0141602,-0.0004003231297,622.0141602,0.04368556291,622.0141602,0.0001402469352,622.0141602,0.0535807088,622.0141602,-0.0004452691646,622.0141602,0.05666388571,622.0141602,0.0001973994804,622.0141602,0.03195983917,622.0141602,-4.410745169E-005,622.0141602,0.03357282653,622.0141602,0.001258455915,622.0141602,0.04807384685,622.0141602,0.0004826531222,622.0141602,0.04271642119,622.0141602,0.0312469434,622.0141602,0.001384904841,622.0141602,0.03540274501,622.0141602,0.0008187419735,622.0141602,0.03449120745,622.0141602,0.0003529691312,622.0141602,0.04568686709,
620.9899292,9.568507812E-005,620.9899292,0.0007234160439,620.9899292,0.04411463812,620.9899292,0.0009150226833,620.9899292,0.05267043039,620.9899292,0.0004005629453,620.9899292,0.05704021081,620.9899292,0.0006531279068,620.9899292,0.03385266289,620.9899292,0.001070927479,620.9899292,0.03473353013,620.9899292,0.002235587221,620.9899292,0.04849854112,620.9899292,0.001097916276,620.9899292,0.04383670166,620.9899292,0.03098287247,620.9899292,0.002624597866,620.9899292,0.0371344015,620.9899292,0.001830157707,620.9899292,0.03474855796,620.9899292,0.001014049165,620.9899292,0.0446456559,
620.0021362,-5.575479736E-005,620.0021362,0.0002618896251,620.0021362,0.04372824728,620.0021362,6.715339259E-005,620.0021362,0.05303359777,620.0021362,-0.0001162124463,620.0021362,0.05670724064,620.0021362,0.001063454081,620.0021362,0.03316065669,620.0021362,0.0007696501561,620.0021362,0.03499506414,620.0021362,0.001385346288,620.0021362,0.04871825501,620.0021362,0.001401550951,620.0021362,0.04314062372,620.0021362,0.03101659566,620.0021362,0.002424087841,620.0021362,0.03588350862,620.0021362,0.0004140881065,620.0021362,0.03474017605,620.0021362,0.0004898574552,620.0021362,0.04538243264,
619.0140381,0.0003671664163,619.0140381,0.0006473726244,619.0140381,0.04443539307,619.0140381,0.0007224048022,619.0140381,0.05395806208,619.0140381,0.0003593164147,619.0140381,0.05752332509,619.0140381,0.001244670711,619.0140381,0.03460966051,619.0140381,0.0008504614234,619.0140381,0.03504560143,619.0140381,0.002058352111,619.0140381,0.0498429127,619.0140381,0.0006909540389,619.0140381,0.04405424371,619.0140381,0.03148275614,619.0140381,0.002361462219,619.0140381,0.03664695844,619.0140381,0.002157743787,619.0140381,0.0355576016,619.0140381,0.0009190953569,619.0140381,0.04611968249,
617.9889526,-9.411118663E-005,617.9889526,-0.0001926524128,617.9889526,0.04446788132,617.9889526,0.0004369159869,617.9889526,0.05352407321,617.9889526,-0.0002627148642,617.9889526,0.05656117201,617.9889526,0.001185148023,617.9889526,0.03384421393,617.9889526,0.000212912506,617.9889526,0.03484366089,617.9889526,0.00151045539,617.9889526,0.04905755445,617.9889526,0.0009193807491,617.9889526,0.04430150241,617.9889526,0.03124293871,617.9889526,0.002371170325,617.9889526,0.03686019033,617.9889526,0.001022533746,617.9889526,0.03516751528,617.9889526,0.0008912099293,617.9889526,0.04581960291,
617.0003052,1.224423522E-005,617.0003052,0.0006132312701,617.0003052,0.04478016868,617.0003052,0.0005470819888,617.0003052,0.05485673994,617.0003052,0.0008160447469,617.0003052,0.05800466985,617.0003052,0.001115381951,617.0003052,0.03442053124,617.0003052,0.0001230016496,617.0003052,0.03570554405,617.0003052,0.001762367203,617.0003052,0.04951538518,617.0003052,0.001092129154,617.0003052,0.04465627298,617.0003052,0.03066323325,617.0003052,0.002088367473,617.0003052,0.0374196507,617.0003052,0.001546122134,617.0003052,0.03603355959,617.0003052,0.001104559866,617.0003052,0.04624546692,
616.0113525,8.160023572E-005,616.0113525,8.571689978E-005,616.0113525,0.04519421607,616.0113525,0.0002776898909,616.0113525,0.05457710102,616.0113525,0.0005210863892,616.0113525,0.05770206079,616.0113525,0.0007790635573,616.0113525,0.03425823525,616.0113525,0.0006346697337,616.0113525,0.03500387445,616.0113525,0.001430196455,616.0113525,0.05082528666,616.0113525,0.001342967502,616.0113525,0.04465208203,616.0113525,0.03129187226,616.0113525,0.002419792814,616.0113525,0.03698763624,616.0113525,0.001188055146,616.0113525,0.0364491418,616.0113525,0.0001855125738,616.0113525,0.04726807028,
614.9854126,0.0004054340243,614.9854126,0.0001593573688,614.9854126,0.04570213705,614.9854126,0.0003366221208,614.9854126,0.05481606349,614.9854126,0.0002047026937,614.9854126,0.05945455283,614.9854126,0.0008440291858,614.9854126,0.03495275602,614.9854126,-0.0001245971798,614.9854126,0.0362479575,614.9854126,0.001904536504,614.9854126,0.0504270345,614.9854126,0.001217828714,614.9854126,0.04479951411,614.9854126,0.03118739091,614.9854126,0.002465088386,614.9854126,0.03725574911,614.9854126,0.0005627371138,614.9854126,0.03681851551,614.9854126,0.0009950826643,614.9854126,0.04727745056,
613.9959717,0.0002212519466,613.9959717,0.0006881279405,613.9959717,0.04611616954,613.9959717,0.0006225116667,613.9959717,0.05634682626,613.9959717,0.0003337983799,613.9959717,0.06073381752,613.9959717,0.001391189289,613.9959717,0.03514674678,613.9959717,0.0002929726325,613.9959717,0.03658201173,613.9959717,0.001691936748,613.9959717,0.05185421929,613.9959717,0.001028657192,613.9959717,0.04598702863,613.9959717,0.03165106475,613.9959717,0.001921410672,613.9959717,0.03793988377,613.9959717,0.001156155253,613.9959717,0.03698653728,613.9959717,0.0005986370961,613.9959717,0.04820734262,
613.0061646,-0.0004439244804,613.0061646,-0.0002933442593,613.0061646,0.04617455229,613.0061646,0.0001211632334,613.0061646,0.05623628944,613.0061646,-0.0001654316002,613.0061646,0.05993037671,613.0061646,0.001381866517,613.0061646,0.03567719087,613.0061646,0.0006209562416,613.0061646,0.03658364713,613.0061646,0.00142183376,613.0061646,0.05234137923,613.0061646,0.001032238011,613.0061646,0.04618604109,613.0061646,0.03104203567,613.0061646,0.002183655277,613.0061646,0.03914255649,613.0061646,0.0005227191723,613.0061646,0.03708257899,613.0061646,0.0004312931269,613.0061646,0.04849628359,
612.0161743,2.249548925E-005,612.0161743,-9.659569332E-005,612.0161743,0.04778929055,612.0161743,0.0002265613148,612.0161743,0.05785925314,612.0161743,0.0004768741783,612.0161743,0.06141030043,612.0161743,0.001332269516,612.0161743,0.03643056378,612.0161743,0.0008448332082,612.0161743,0.03731805831,612.0161743,0.002029223135,612.0161743,0.05301534757,612.0161743,0.001353873406,612.0161743,0.04660724849,612.0161743,0.03092872165,612.0161743,0.002205925994,612.0161743,0.03930671886,612.0161743,0.0008562193834,612.0161743,0.03817777708,612.0161743,0.000726086786,612.0161743,0.0495066829,
610.9891357,8.828012506E-005,610.9891357,0.0005245333887,610.9891357,0.04847802222,610.9891357,0.0002141815348,610.9891357,0.0586313419,610.9891357,-0.0003688219294,610.9891357,0.06222792715,610.9891357,0.0008780329954,610.9891357,0.03650680184,610.9891357,0.0002515032247,610.9891357,0.03780845925,610.9891357,0.00141427631,610.9891357,0.05308935046,610.9891357,0.0004902202636,610.9891357,0.04850704968,610.9891357,0.0308859162,610.9891357,0.002115887823,610.9891357,0.03991704062,610.9891357,0.0008593318635,610.9891357,0.03810079023,610.9891357,0.0005755415186,610.9891357,0.04985589162,
609.9985962,0.0002678988385,609.9985962,0.0009558291058,609.9985962,0.05013497546,609.9985962,0.001086886972,609.9985962,0.06011632085,609.9985962,0.0008779292693,609.9985962,0.06428422779,609.9985962,0.001612345804,609.9985962,0.03833187371,609.9985962,0.001039140043,609.9985962,0.03878108039,609.9985962,0.002624623943,609.9985962,0.05547623709,609.9985962,0.001974325394,609.9985962,0.04957576469,609.9985962,0.0318833366,609.9985962,0.002635171404,609.9985962,0.04109125957,609.9985962,0.001406433294,609.9985962,0.0398077406,609.9985962,0.001252770424,609.9985962,0.05150614306,
