baseline#],,bm3,,dmso_1,,dmso_2,,arachadonicAcid_0.5,,arachadoinicAcid_1.0.,,arachadoinicAcid_1.5,,arachadoinicAcid_2.0,,arachadoinicAcid_2.5,,arachadoinicAcid_3.0,,arachadoinicAcid_4.0,,arachadoinicAcid_5.0,,arachadoinicAcid_6.0,,arachadoinicAcid_7.0,,arachadoinicAcid_8.0,,arachadoinicAcid_9.0,,arachadoinicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
752.0007324,-0.0009289333248,752.0007324,0.001698329579,752.0007324,0.002647490241,752.0007324,0.002727583516,752.0007324,0.003060722491,752.0007324,0.004015481099,752.0007324,0.003682810348,752.0007324,0.005300632212,752.0007324,0.005970079452,752.0007324,0.009396284819,752.0007324,0.006160051096,752.0007324,0.007155075204,752.0007324,0.005526673049,752.0007324,0.009325822815,752.0007324,0.009196458384,752.0007324,0.009929941036,752.0007324,0.01267368719,
750.9833374,0.001397759421,750.9833374,0.005769121461,750.9833374,0.004756090697,750.9833374,0.005134740844,750.9833374,0.004256433807,750.9833374,0.005041239318,750.9833374,0.006202771328,750.9833374,0.007228371222,750.9833374,0.007590480614,750.9833374,0.01208197791,750.9833374,0.009752265178,750.9833374,0.01061625034,750.9833374,0.009970808402,750.9833374,0.0112697985,750.9833374,0.008970165625,750.9833374,0.01401737053,750.9833374,0.01162027195,
750.0006104,0.00120111159,750.0006104,0.002778929425,750.0006104,0.004904610571,750.0006104,0.004790245555,750.0006104,0.00421839999,750.0006104,0.004609113093,750.0006104,0.004559617024,750.0006104,0.005839061923,750.0006104,0.005879939999,750.0006104,0.009601602331,750.0006104,0.003726984607,750.0006104,0.009039407596,750.0006104,0.008744465187,750.0006104,0.01239717472,750.0006104,0.01103267726,750.0006104,0.01057280134,750.0006104,0.01156672742,
748.9825439,-0.0001561161043,748.9825439,0.003570071422,748.9825439,0.004226189572,748.9825439,0.004199240822,748.9825439,0.004816392902,748.9825439,0.004827805329,748.9825439,0.003877163865,748.9825439,0.003485464491,748.9825439,0.004421675578,748.9825439,0.01125197299,748.9825439,0.007256903686,748.9825439,0.00993099995,748.9825439,0.008521125652,748.9825439,0.01112431847,748.9825439,0.007107182872,748.9825439,0.009634446353,748.9825439,0.01291549206,
747.9991455,-0.0006118237507,747.9991455,0.002691272646,747.9991455,0.003270159476,747.9991455,0.002262310125,747.9991455,0.003745000111,747.9991455,0.004028910305,747.9991455,0.005375660025,747.9991455,0.005490782671,747.9991455,0.005813849159,747.9991455,0.008549294434,747.9991455,0.006611727178,747.9991455,0.00852397643,747.9991455,0.006800270174,747.9991455,0.008968526497,747.9991455,0.007985084318,747.9991455,0.01151255146,747.9991455,0.01139008161,
747.0154419,0.0004479028285,747.0154419,0.004053130746,747.0154419,0.003660568269,747.0154419,0.005105064251,747.0154419,0.008697426878,747.0154419,0.00598768983,747.0154419,0.006825671531,747.0154419,0.00641958788,747.0154419,0.005199130159,747.0154419,0.01059128903,747.0154419,0.005201200023,747.0154419,0.007561900187,747.0154419,0.008569411933,747.0154419,0.01069978997,747.0154419,0.00752178533,747.0154419,0.0100476807,747.0154419,0.01379328128,
745.9962158,-0.0007071980508,745.9962158,0.004533302039,745.9962158,0.003244887106,745.9962158,0.002069562208,745.9962158,0.003256649477,745.9962158,0.004049499054,745.9962158,0.005261171144,745.9962158,0.004698126111,745.9962158,0.007008783054,745.9962158,0.010541372,745.9962158,0.006617062725,745.9962158,0.008793251589,745.9962158,0.006049738266,745.9962158,0.01124312636,745.9962158,0.006505293772,745.9962158,0.009946494363,745.9962158,0.0134573644,
745.0117798,-0.002282208996,745.0117798,5.459693784E-005,745.0117798,0.002610560972,745.0117798,0.003592387075,745.0117798,0.001422067522,745.0117798,0.001879421528,745.0117798,0.002858838532,745.0117798,0.004764989018,745.0117798,0.003301928053,745.0117798,0.008134316653,745.0117798,0.003677510656,745.0117798,0.008014272898,745.0117798,0.006773161702,745.0117798,0.00876012817,745.0117798,0.004623868968,745.0117798,0.007300311234,745.0117798,0.01069397945,
743.9917603,0.0006848871126,743.9917603,0.003791191615,743.9917603,0.006145637017,743.9917603,0.005270315334,743.9917603,0.004686978646,743.9917603,0.004113884643,743.9917603,0.005976981949,743.9917603,0.006239770912,743.9917603,0.003715653438,743.9917603,0.01121119689,743.9917603,0.005955120549,743.9917603,0.01024175063,743.9917603,0.009205606766,743.9917603,0.0132560879,743.9917603,0.009172954597,743.9917603,0.01051917393,743.9917603,0.0120044779,
743.0065918,0.000531323778,743.0065918,0.001774401404,743.0065918,0.004672953393,743.0065918,0.004655527417,743.0065918,0.003070342122,743.0065918,0.005264131818,743.0065918,0.004673319869,743.0065918,0.006777815521,743.0065918,0.005514429417,743.0065918,0.01105907094,743.0065918,0.007679184433,743.0065918,0.007921624929,743.0065918,0.009736222215,743.0065918,0.01233477239,743.0065918,0.008692778647,743.0065918,0.008362761699,743.0065918,0.01326823141,
741.9859619,0.002259447938,741.9859619,0.002011460718,741.9859619,0.004710686393,741.9859619,0.003390412545,741.9859619,0.003009604057,741.9859619,0.004295934457,741.9859619,0.006382100284,741.9859619,0.006645028945,741.9859619,0.008876811713,741.9859619,0.009931476787,741.9859619,0.006476653274,741.9859619,0.009718724526,741.9859619,0.007948700339,741.9859619,0.01049390063,741.9859619,0.008902651258,741.9859619,0.0111709293,741.9859619,0.01232297439,
741,-0.0022041786,741,0.0008734419825,741,0.001287611201,741,0.001230418799,741,0.00271216291,741,0.001686063712,741,0.003331012325,741,0.002130611101,741,0.002836768981,741,0.009634340182,741,0.003330699168,741,0.008672285825,741,0.006133296993,741,0.008142809384,741,0.006315329112,741,0.008879717439,741,0.01011243183,
740.013855,-0.0001961713278,740.013855,0.006263931282,740.013855,0.00295166322,740.013855,0.003460205626,740.013855,0.005113367457,740.013855,0.005498254206,740.013855,0.005928589497,740.013855,0.005665673874,740.013855,0.005845726002,740.013855,0.0117678605,740.013855,0.00690164743,740.013855,0.00828299392,740.013855,0.01105514076,740.013855,0.009475965984,740.013855,0.008644901216,740.013855,0.009759572335,740.013855,0.01396818087,
738.9920044,0.0002680801554,738.9920044,0.005000911187,738.9920044,0.002391836839,738.9920044,0.00608556997,738.9920044,0.0051423111,738.9920044,0.004251989536,738.9920044,0.004850029014,738.9920044,0.006376951467,738.9920044,0.006508236751,738.9920044,0.0124019431,738.9920044,0.005814951379,738.9920044,0.01070944779,738.9920044,0.0107354233,738.9920044,0.009336269461,738.9920044,0.008596817963,738.9920044,0.01093195099,738.9920044,0.01251007151,
738.0050659,-0.001109400531,738.0050659,0.004305790644,738.0050659,0.003802315798,738.0050659,0.004381013103,738.0050659,0.003096594941,738.0050659,0.003952782135,738.0050659,0.005644326564,738.0050659,0.005101214163,738.0050659,0.004314391874,738.0050659,0.01112753153,738.0050659,0.005734968465,738.0050659,0.008732130751,738.0050659,0.007716995198,738.0050659,0.008630959317,738.0050659,0.007348330226,738.0050659,0.01085502841,738.0050659,0.01227408275,
736.9824829,0.000663394283,736.9824829,0.004233142827,736.9824829,0.0044575301,736.9824829,0.007202841341,736.9824829,0.004297607578,736.9824829,0.00602590479,736.9824829,0.00640666252,736.9824829,0.006220863666,736.9824829,0.00552869169,736.9824829,0.0129907541,736.9824829,0.006506633945,736.9824829,0.01132694725,736.9824829,0.00955436565,736.9824829,0.01031959895,736.9824829,0.008372868411,736.9824829,0.01087668631,736.9824829,0.01319724414,
735.994873,-7.190526958E-005,735.994873,0.00316232536,735.994873,0.004003854934,735.994873,0.004412418231,735.994873,0.003655451583,735.994873,0.00446443446,735.994873,0.005432221573,735.994873,0.006253689062,735.994873,0.006781364791,735.994873,0.01289839856,735.994873,0.005898123607,735.994873,0.008771882392,735.994873,0.007881898433,735.994873,0.01012602448,735.994873,0.009096130729,735.994873,0.008965382352,735.994873,0.01243838202,
735.006897,0.000164381112,735.006897,0.003957406152,735.006897,0.004660289269,735.006897,0.005212727003,735.006897,0.004508322105,735.006897,0.005580946337,735.006897,0.005452011712,735.006897,0.005618470255,735.006897,0.006157083903,735.006897,0.01237285789,735.006897,0.006797141396,735.006897,0.009989641607,735.006897,0.008288878016,735.006897,0.009293345734,735.006897,0.008987448178,735.006897,0.01096449792,735.006897,0.01361754443,
733.9833374,-9.411118663E-005,733.9833374,0.002560849534,733.9833374,0.003246712731,733.9833374,0.004378816579,733.9833374,0.004177495372,733.9833374,0.003694140585,733.9833374,0.004824114498,733.9833374,0.005092414096,733.9833374,0.004201462492,733.9833374,0.01097724028,733.9833374,0.005358834751,733.9833374,0.009207695723,733.9833374,0.008232734166,733.9833374,0.009099408984,733.9833374,0.008076927625,733.9833374,0.01054341439,733.9833374,0.01317226794,
732.9945679,6.927637878E-005,732.9945679,0.003956230357,732.9945679,0.004026820417,732.9945679,0.004063608591,732.9945679,0.002165236045,732.9945679,0.003112733364,732.9945679,0.005098621361,732.9945679,0.005715794396,732.9945679,0.005030266475,732.9945679,0.01078828238,732.9945679,0.005538208876,732.9945679,0.008994345553,732.9945679,0.008059891872,732.9945679,0.008777481504,732.9945679,0.007967418991,732.9945679,0.01024779398,732.9945679,0.01365616918,
732.0055542,-0.000356200122,732.0055542,0.003434374463,732.0055542,0.004434044939,732.0055542,0.004961738829,732.0055542,0.005334541202,732.0055542,0.004939666949,732.0055542,0.00577662373,732.0055542,0.005168349016,732.0055542,0.006322657224,732.0055542,0.01219889242,732.0055542,0.006407083012,732.0055542,0.009923107922,732.0055542,0.007479435299,732.0055542,0.009641618468,732.0055542,0.009326007217,732.0055542,0.009613617323,732.0055542,0.01409143303,
731.0161743,-0.0006715837517,731.0161743,0.00405051792,731.0161743,0.004412156995,731.0161743,0.00447622966,731.0161743,0.006684852764,731.0161743,0.003916133661,731.0161743,0.005634807516,731.0161743,0.008054934442,731.0161743,0.006072496995,731.0161743,0.01222727355,731.0161743,0.006332848221,731.0161743,0.01021768618,731.0161743,0.007932829671,731.0161743,0.009511843324,731.0161743,0.01077673864,731.0161743,0.01129182242,731.0161743,0.01255632471,
729.9910889,0.0004311894591,729.9910889,0.003404057119,729.9910889,0.003249242669,729.9910889,0.005275739357,729.9910889,0.004845264833,729.9910889,0.00475938851,729.9910889,0.006194237154,729.9910889,0.006709169596,729.9910889,0.00672999071,729.9910889,0.01306610927,729.9910889,0.005643067881,729.9910889,0.00946469605,729.9910889,0.008606798947,729.9910889,0.008324313909,729.9910889,0.008625414222,729.9910889,0.01012673974,729.9910889,0.01193393674,
729.0009766,-0.001325924066,729.0009766,0.003286669496,729.0009766,0.003929638304,729.0009766,0.004686821718,729.0009766,0.003442619462,729.0009766,0.004578818567,729.0009766,0.006013542414,729.0009766,0.005103335716,729.0009766,0.00598346442,729.0009766,0.01094142813,729.0009766,0.004640273284,729.0009766,0.009679812007,729.0009766,0.0084274197,729.0009766,0.008719479665,729.0009766,0.008571708575,729.0009766,0.009966756217,729.0009766,0.014299036,
728.010498,-0.001039164606,728.010498,0.003351776628,728.010498,0.003592334921,728.010498,0.005579740275,728.010498,0.004683838692,728.010498,0.004339229781,728.010498,0.005047105253,728.010498,0.006191349123,728.010498,0.005820854101,728.010498,0.01183635276,728.010498,0.005921530537,728.010498,0.009320585988,728.010498,0.007680949755,728.010498,0.008067619056,728.010498,0.009069010615,728.010498,0.01005790662,728.010498,0.01414026227,
726.984375,-0.0001938426431,726.984375,0.002748735948,726.984375,0.002902512206,726.984375,0.004776321352,726.984375,0.002818634501,726.984375,0.003832295304,726.984375,0.004761403427,726.984375,0.003720901208,726.984375,0.004868248012,726.984375,0.01074431278,726.984375,0.005405512638,726.984375,0.009381604381,726.984375,0.006772688124,726.984375,0.008128435351,726.984375,0.008032255806,726.984375,0.008406332694,726.984375,0.01098058559,
725.9932251,-0.001165735885,725.9932251,0.002384210471,725.9932251,0.003246086882,725.9932251,0.003640363226,725.9932251,0.004536388442,725.9932251,0.005070046987,725.9932251,0.004820345435,725.9932251,0.005517732818,725.9932251,0.005364259705,725.9932251,0.01248769183,725.9932251,0.005625078455,725.9932251,0.008765938692,725.9932251,0.007632867433,725.9932251,0.008602573536,725.9932251,0.007359704003,725.9932251,0.00970747415,725.9932251,0.01292061247,
725.00177,5.542539657E-005,725.00177,0.002990159206,725.00177,0.003711789381,725.00177,0.00449215807,725.00177,0.003777404083,725.00177,0.004481303506,725.00177,0.005061613861,725.00177,0.004898170475,725.00177,0.005706929136,725.00177,0.01368480641,725.00177,0.006474839989,725.00177,0.009322463535,725.00177,0.008499611169,725.00177,0.009166027419,725.00177,0.007283200044,725.00177,0.01217000652,725.00177,0.01354820933,
724.0099487,0.001986989519,724.0099487,0.004648018163,724.0099487,0.005323849153,724.0099487,0.006431777962,724.0099487,0.004776504822,724.0099487,0.006635803264,724.0099487,0.006635224912,724.0099487,0.00712439185,724.0099487,0.007185155526,724.0099487,0.01345354598,724.0099487,0.007670015562,724.0099487,0.01137961168,724.0099487,0.008522947319,724.0099487,0.009458504617,724.0099487,0.01032940671,724.0099487,0.01147650834,724.0099487,0.01469046716,
722.9824219,-0.0001716935658,722.9824219,0.003917962313,722.9824219,0.004335883074,722.9824219,0.004791894462,722.9824219,0.005398619454,722.9824219,0.004348642193,722.9824219,0.005745486822,722.9824219,0.004628918599,722.9824219,0.006210701074,722.9824219,0.01147672068,722.9824219,0.005782762077,722.9824219,0.01060168725,722.9824219,0.009188315831,722.9824219,0.01108161546,722.9824219,0.00862406753,722.9824219,0.01044656616,722.9824219,0.01309305336,
721.9898682,-0.0006880214787,721.9898682,0.004178436007,721.9898682,0.004456378985,721.9898682,0.007446122356,721.9898682,0.004370292183,721.9898682,0.005180818494,721.9898682,0.005258236546,721.9898682,0.005619755015,721.9898682,0.006385514978,721.9898682,0.01328995638,721.9898682,0.006623423193,721.9898682,0.01068254467,721.9898682,0.00987241976,721.9898682,0.009586676024,721.9898682,0.00903121382,721.9898682,0.01041944139,721.9898682,0.0129480809,
720.9970093,0.001941535738,720.9970093,0.005436363164,720.9970093,0.005081832875,720.9970093,0.006715294905,720.9970093,0.006513150409,720.9970093,0.006106282584,720.9970093,0.00646120403,720.9970093,0.007384058088,720.9970093,0.007194445468,720.9970093,0.0129368538,720.9970093,0.008974208497,720.9970093,0.01242703479,720.9970093,0.009769500233,720.9970093,0.01076877769,720.9970093,0.009083390236,720.9970093,0.01275916956,720.9970093,0.0147899529,
720.0037842,0.0002449503227,720.0037842,0.003817487974,720.0037842,0.005248987582,720.0037842,0.005481135566,720.0037842,0.006570517085,720.0037842,0.005283049773,720.0037842,0.005578088574,720.0037842,0.00596202258,720.0037842,0.006286517251,720.0037842,0.01243489236,720.0037842,0.006279636174,720.0037842,0.009853406809,720.0037842,0.008632411249,720.0037842,0.009442551993,720.0037842,0.008354211226,720.0037842,0.01140746102,720.0037842,0.01280590333,
719.0102539,0.0003510779352,719.0102539,0.004369246308,719.0102539,0.005028276239,719.0102539,0.006206394639,719.0102539,0.005370549858,719.0102539,0.005637508351,719.0102539,0.006600636058,719.0102539,0.006866327021,719.0102539,0.007034906652,719.0102539,0.01245777495,719.0102539,0.007612819783,719.0102539,0.009755733423,719.0102539,0.008917870931,719.0102539,0.0100064883,719.0102539,0.009268381633,719.0102539,0.01094952505,719.0102539,0.01261209697,
718.0164185,-0.0007667382015,718.0164185,0.004542587791,718.0164185,0.003381724935,718.0164185,0.005736411083,718.0164185,0.004991563037,718.0164185,0.004976821132,718.0164185,0.005211653188,718.0164185,0.005484569818,718.0164185,0.005265808664,718.0164185,0.01101645455,718.0164185,0.005781109445,718.0164185,0.008908146992,718.0164185,0.008112742566,718.0164185,0.008699540049,718.0164185,0.008060103282,718.0164185,0.01029651053,718.0164185,0.01093606558,
716.9866333,0.0001257204567,716.9866333,0.004313895013,716.9866333,0.004218478687,716.9866333,0.005780637264,716.9866333,0.004106698092,716.9866333,0.004870499484,716.9866333,0.005970000755,716.9866333,0.006328855641,716.9866333,0.005822008476,716.9866333,0.01085587777,716.9866333,0.006270050071,716.9866333,0.01003411785,716.9866333,0.007513699587,716.9866333,0.00913179107,716.9866333,0.009019083343,716.9866333,0.009507265873,716.9866333,0.01329257246,
715.9920654,-0.001060856273,715.9920654,0.004125408828,715.9920654,0.004101079889,715.9920654,0.0050121448,715.9920654,0.004275700077,715.9920654,0.004102752078,715.9920654,0.005494243,715.9920654,0.006183471531,715.9920654,0.006166903768,715.9920654,0.01040976308,715.9920654,0.005266201682,715.9920654,0.009794943035,715.9920654,0.008171876892,715.9920654,0.008756773546,715.9920654,0.008279643022,715.9920654,0.01145505998,715.9920654,0.0107698394,
714.9971924,-0.0004945544642,714.9971924,0.0037874314,714.9971924,0.005294814706,714.9971924,0.006183445454,714.9971924,0.004526370205,714.9971924,0.006817993242,714.9971924,0.006098774262,714.9971924,0.005498725921,714.9971924,0.006381285843,714.9971924,0.01140142884,714.9971924,0.007522074971,714.9971924,0.01041668374,714.9971924,0.009383852594,714.9971924,0.008795629255,714.9971924,0.00936869625,714.9971924,0.01119799539,714.9971924,0.01204687264,
714.0019531,0.001374283689,714.0019531,0.004839191679,714.0019531,0.004938096274,714.0019531,0.006558454596,714.0019531,0.00602055015,714.0019531,0.006932341494,714.0019531,0.006433590781,714.0019531,0.006891101133,714.0019531,0.007477249485,714.0019531,0.01228188537,714.0019531,0.006921425927,714.0019531,0.01085802726,714.0019531,0.009917519987,714.0019531,0.01030109636,714.0019531,0.01154543366,714.0019531,0.01100687031,714.0019531,0.01390221063,
713.0064087,-0.0006677585188,713.0064087,0.004188185092,713.0064087,0.004439563025,713.0064087,0.005653164349,713.0064087,0.003901846008,713.0064087,0.005225276574,713.0064087,0.005430805963,713.0064087,0.006611254066,713.0064087,0.005955593195,713.0064087,0.01119818073,713.0064087,0.004870185163,713.0064087,0.01023337524,713.0064087,0.00871815905,713.0064087,0.009437684901,713.0064087,0.008546521887,713.0064087,0.01081766002,713.0064087,0.01255557872,
712.010437,-0.001011480344,712.010437,0.005285355728,712.010437,0.004723483231,712.010437,0.005328173283,712.010437,0.005318346433,712.010437,0.004475889727,712.010437,0.006375427824,712.010437,0.005134295672,712.010437,0.006037690211,712.010437,0.0118242763,712.010437,0.006306950469,712.010437,0.0100315474,712.010437,0.009615866467,712.010437,0.01131143048,712.010437,0.008953807876,712.010437,0.01054999139,712.010437,0.01298731379,
711.0142212,0.000516913773,711.0142212,0.003933843691,711.0142212,0.004788805731,711.0142212,0.005791130476,711.0142212,0.005564637482,711.0142212,0.006016350817,711.0142212,0.006071683019,711.0142212,0.006372774485,711.0142212,0.006524896715,711.0142212,0.01131209452,711.0142212,0.005571009126,711.0142212,0.01246928331,711.0142212,0.009008670226,711.0142212,0.009098404087,711.0142212,0.009431176819,711.0142212,0.01112243254,711.0142212,0.0122053083,
710.0176392,0.0006181047647,710.0176392,0.004772029351,710.0176392,0.005535298493,710.0176392,0.005860182457,710.0176392,0.0055857189,710.0176392,0.006096726749,710.0176392,0.006696735043,710.0176392,0.006498882081,710.0176392,0.006938259583,710.0176392,0.01176097151,710.0176392,0.006689636968,710.0176392,0.01098265685,710.0176392,0.01004667394,710.0176392,0.01041466836,710.0176392,0.009770479053,710.0176392,0.01038881764,710.0176392,0.01329270564,
708.9851074,0.0007458712789,708.9851074,0.004433914553,708.9851074,0.00606897939,708.9851074,0.007145285606,708.9851074,0.004499219824,708.9851074,0.00567760691,708.9851074,0.006887339987,708.9851074,0.006658434868,708.9851074,0.006906986237,708.9851074,0.01203375217,708.9851074,0.007236162201,708.9851074,0.01106207166,708.9851074,0.009194185026,708.9851074,0.01043527108,708.9851074,0.01069382019,708.9851074,0.01147512626,708.9851074,0.0138511369,
707.987793,0.001958983485,707.987793,0.006102712359,707.987793,0.006140097044,707.987793,0.008568223566,707.987793,0.007143680472,707.987793,0.006841949187,707.987793,0.00793169532,707.987793,0.007719972637,707.987793,0.007956240326,707.987793,0.01265455037,707.987793,0.007847078145,707.987793,0.01141147409,707.987793,0.01068230625,707.987793,0.01065121312,707.987793,0.01061394252,707.987793,0.01377195865,707.987793,0.014891739,
706.9902344,0.001888780971,706.9902344,0.005415944383,706.9902344,0.005086520687,706.9902344,0.006813628133,706.9902344,0.005724450108,706.9902344,0.005839088,706.9902344,0.007057138253,706.9902344,0.007131680846,706.9902344,0.008151091635,706.9902344,0.01248753257,706.9902344,0.009261108935,706.9902344,0.01253444981,706.9902344,0.01047557592,706.9902344,0.01076148078,706.9902344,0.0101632271,706.9902344,0.01131964009,706.9902344,0.01253879257,
705.9923706,0.001335774898,705.9923706,0.006076592021,705.9923706,0.005558030214,705.9923706,0.007374474313,705.9923706,0.006817204412,705.9923706,0.005609502085,705.9923706,0.006618665997,705.9923706,0.007363179233,705.9923706,0.006538718939,705.9923706,0.01238479,705.9923706,0.008934332989,705.9923706,0.01202518214,705.9923706,0.01048034895,705.9923706,0.01109457482,705.9923706,0.0106197251,705.9923706,0.01191462111,705.9923706,0.01407274231,
704.9940186,-0.00080368825,704.9940186,0.005301051307,704.9940186,0.004993893672,704.9940186,0.006992946379,704.9940186,0.0055184667,704.9940186,0.005322512705,704.9940186,0.005766629241,704.9940186,0.005273747724,704.9940186,0.006623186637,704.9940186,0.01063038874,704.9940186,0.006392292678,704.9940186,0.01091517415,704.9940186,0.008305975236,704.9940186,0.01009396464,704.9940186,0.008072022349,704.9940186,0.0111863343,704.9940186,0.01228537317,
703.9954834,-0.0001209741677,703.9954834,0.005647316575,703.9954834,0.003522781422,703.9954834,0.006253137719,703.9954834,0.005077589769,703.9954834,0.004446258303,703.9954834,0.005716686603,703.9954834,0.005062609445,703.9954834,0.00648290664,703.9954834,0.009745434858,703.9954834,0.007056111936,703.9954834,0.01075484697,703.9954834,0.008531421423,703.9954834,0.009727194905,703.9954834,0.008731470443,703.9954834,0.01100591384,703.9954834,0.01270481758,
702.996521,-0.0004119092191,702.996521,0.004688888788,702.996521,0.004835160915,702.996521,0.005278464407,702.996521,0.005116484128,702.996521,0.005039746407,702.996521,0.006427679677,702.996521,0.006019631866,702.996521,0.006392634008,702.996521,0.01083615795,702.996521,0.006778341252,702.996521,0.009802673943,702.996521,0.008041881025,702.996521,0.009575667791,702.996521,0.009505784139,702.996521,0.01114413049,702.996521,0.01207676064,
701.9971924,0.0003354822693,701.9971924,0.00537193846,701.9971924,0.005118893925,701.9971924,0.005103493109,701.9971924,0.004818068352,701.9971924,0.005524732638,701.9971924,0.007050639484,701.9971924,0.006203427445,701.9971924,0.007360704243,701.9971924,0.01135968231,701.9971924,0.007587978151,701.9971924,0.01133730914,701.9971924,0.008436473086,701.9971924,0.0102005126,701.9971924,0.01018932927,701.9971924,0.01201440487,701.9971924,0.01346155629,
