BLANK,,BM3_wthEME_2IN1000,,BM3_wtheme_5in1000,,BM3_wtheme_10in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
294.9820557,0.0004624660069,294.9820557,0.1693591923,294.9820557,0.2391785085,294.9820557,0.5064227581,
294.0415649,0.0004480064672,294.0415649,0.1918728054,294.0415649,0.2650289237,294.0415649,0.5554805994,
292.9442139,-7.661570999E-5,292.9442139,0.2097269297,292.9442139,0.2925617695,292.9442139,0.6148935556,
292.003479,-0.0005920225522,292.003479,0.218794167,292.003479,0.3087470829,292.003479,0.6520326138,
291.0626831,-0.0003823744482,291.0626831,0.2298194617,291.0626831,0.3199978471,291.0626831,0.6805360317,
289.9649353,-2.702411075E-5,289.9649353,0.2432988584,289.9649353,0.3443293273,289.9649353,0.7271115184,
289.0238953,-0.0004134608898,289.0238953,0.2612029612,289.0238953,0.3670689762,289.0238953,0.7859739065,
287.9259033,0.0002482655982,287.9259033,0.2845021784,287.9259033,0.3966762424,287.9259033,0.8437998891,
286.9846497,0.0004016252351,286.9846497,0.3044712842,286.9846497,0.4273638725,286.9846497,0.8988628387,
286.0433044,-0.0001252182556,286.0433044,0.3151720762,286.0433044,0.4393396676,286.0433044,0.9349430203,
284.9449463,2.065749322E-5,284.9449463,0.3250577748,284.9449463,0.4544343352,284.9449463,0.9664873481,
284.0033569,0.0001807475492,284.0033569,0.3302700818,284.0033569,0.4611712098,284.0033569,0.980312407,
283.0617065,-9.250659787E-5,283.0617065,0.3355632126,283.0617065,0.4708149433,283.0617065,0.994243443,
281.9629822,0.0001368547819,281.9629822,0.3415100276,281.9629822,0.4771657884,281.9629822,1.012186527,
281.0211182,0.0004112120077,281.0211182,0.3444526792,281.0211182,0.4821386337,281.0211182,1.021742582,
279.9221191,0.0005409393343,279.9221191,0.347635448,279.9221191,0.4872791469,279.9221191,1.031987309,
278.9800415,-0.0001640860428,278.9800415,0.3503608704,278.9800415,0.487585932,278.9800415,1.037098765,
278.0378723,0.000682294427,278.0378723,0.349371016,278.0378723,0.4886396229,278.0378723,1.038133264,
276.9385376,0.0005314014852,276.9385376,0.3498967886,276.9385376,0.4874407947,276.9385376,1.033082962,
275.9961548,0.0005372848245,275.9961548,0.348033011,275.9961548,0.484110564,275.9961548,1.029061317,
275.0536804,0.0001280508732,275.0536804,0.3454834819,275.0536804,0.4806454182,275.0536804,1.021502972,
273.9539795,-0.000281341112,273.9539795,0.3392591476,273.9539795,0.4741081893,273.9539795,1.009342432,
273.0112915,3.820937127E-5,273.0112915,0.3375772536,273.0112915,0.4697250724,273.0112915,0.9978215694,
272.068512,0.0003633838787,272.068512,0.3358581066,272.068512,0.4658352435,272.068512,0.9905561805,
270.9684753,-0.000221165159,270.9684753,0.332573384,270.9684753,0.462111026,270.9684753,0.9789751768,
270.0254822,0.001094412757,270.0254822,0.3267077804,270.0254822,0.4562274516,270.0254822,0.9684766531,
268.9252014,0.001006369013,268.9252014,0.3191231191,268.9252014,0.4456965029,268.9252014,0.9442285895,
267.9820251,0.0008691362455,267.9820251,0.3158563972,267.9820251,0.4394413233,267.9820251,0.9313098788,
267.0387573,-0.0004415453877,267.0387573,0.3114590347,267.0387573,0.43257007,267.0387573,0.9200442433,
265.9381409,0.000139962096,265.9381409,0.305077523,265.9381409,0.4239099324,265.9381409,0.9011390805,
264.9946594,0.001144994749,264.9946594,0.2979894876,264.9946594,0.415152818,264.9946594,0.8774011731,
264.0510864,0.0020679757,264.0510864,0.2903265953,264.0510864,0.4050627351,264.0510864,0.8604232073,
262.9501343,0.0006451171939,262.9501343,0.2862476408,262.9501343,0.397434622,262.9501343,0.8451831937,
262.0063477,-5.720422268E-5,262.0063477,0.2833606005,262.0063477,0.393389225,262.0063477,0.8359397054,
261.0625,0.0006250002771,261.0625,0.2805761099,261.0625,0.3911292255,261.0625,0.8262118697,
259.9612122,0.0008775142487,259.9612122,0.2759931982,259.9612122,0.3824347556,259.9612122,0.8126772642,
259.0171509,0.002284324728,259.0171509,0.2656455338,259.0171509,0.3689256012,259.0171509,0.7842597961,
258.072998,0.0007357585127,258.072998,0.2566923201,258.072998,0.3598659933,258.072998,0.7612364292,
256.9713745,0.0009724329575,256.9713745,0.2505972981,256.9713745,0.3514330983,256.9713745,0.7421220541,
256.0270386,-0.001680574613,256.0270386,0.2477433681,256.0270386,0.3444091678,256.0270386,0.7334129214,
254.9252014,0.0006592980935,254.9252014,0.2455929965,254.9252014,0.3433232605,254.9252014,0.7259613276,
253.9806671,0.0007900071796,253.9806671,0.243081972,253.9806671,0.338334471,253.9806671,0.7178197503,
253.0360413,0.001763562788,253.0360413,0.2399130166,253.0360413,0.3362624049,253.0360413,0.7097622156,
251.9338837,0.0005496997619,251.9338837,0.2389832437,251.9338837,0.3313763738,251.9338837,0.7038223147,
250.9890747,0.0003157682659,250.9890747,0.2405674905,250.9890747,0.3331788778,250.9890747,0.7058736086,
250.0441742,0.0004432644928,250.0441742,0.2429503798,250.0441742,0.3386335075,250.0441742,0.7193229795,
248.947998,-6.263952673E-5,248.947998,0.2479683757,248.947998,0.3466961086,248.947998,0.736471653,
248.0085449,0.0006854833919,248.0085449,0.2557684481,248.0085449,0.3564669192,248.0085449,0.7585499287,
247.0690155,-0.0002090047783,247.0690155,0.2690965831,247.0690155,0.3732341826,247.0690155,0.7945522666,
245.9727936,0.0008266521618,245.9727936,0.293027252,245.9727936,0.4006956518,245.9727936,0.8680952191,
245.0330658,-0.0005660160095,245.0330658,0.3098827004,245.0330658,0.4353028834,245.0330658,0.9275929332,
243.9366302,0.0005771485739,243.9366302,0.3503058851,243.9366302,0.4813646376,243.9366302,1.020457625,
242.9967346,-6.269128789E-5,242.9967346,0.3840368688,242.9967346,0.5357090831,242.9967346,1.152769327,
242.0567474,-5.280416372E-5,242.0567474,0.4330556691,242.0567474,0.5963852406,242.0567474,1.279571772,
240.9600067,0.0006566796219,240.9600067,0.5100365281,240.9600067,0.6980777383,240.9600067,1.450826287,
240.0198364,-0.001287727966,240.0198364,0.577991724,240.0198364,0.8154737949,240.0198364,1.709529638,
238.9228821,-0.0007417757297,238.9228821,0.7217864394,238.9228821,0.9845099449,238.9228821,2.105300665,
237.9825439,-0.0007142791874,237.9825439,0.8363691568,237.9825439,1.158900738,237.9825439,2.389127493,
237.0421143,0.001041475451,237.0421143,0.9659660459,237.0421143,1.323067307,237.0421143,2.797397852,
235.9448547,-0.0004751099332,235.9448547,1.142923951,235.9448547,1.559796333,235.9448547,3.256666899,
235.0042572,5.470049655E-5,235.0042572,1.35002017,235.0042572,1.825182676,235.0042572,3.446611881,
234.0635834,-4.353801705E-5,234.0635834,1.516821384,234.0635834,2.107085466,234.0635834,10,
232.9660187,0.0004079473147,232.9660187,1.80435884,232.9660187,2.347537756,232.9660187,10,
232.025177,0.0005354706082,232.025177,1.785254478,232.025177,2.483722925,232.025177,2.720875263,
230.9274139,0.00116139825,230.9274139,1.988692164,230.9274139,2.710810184,230.9274139,10,
229.9863892,0.001463778783,229.9863892,1.970606089,229.9863892,3.032180071,229.9863892,10,
229.0452728,0.002058768412,229.0452728,3.032928705,229.0452728,10,229.0452728,10,
227.9472198,-0.007076261099,227.9472198,3.359346628,227.9472198,10,227.9472198,10,
227.0059509,-0.001079345006,227.0059509,3.229530096,227.0059509,10,227.0059509,10,
226.0646057,-0.004139719997,226.0646057,3.120906591,226.0646057,10,226.0646057,10,
224.9662628,0.002777652815,224.9662628,3.448290348,224.9662628,10,224.9662628,10,
224.0247345,0.006859173998,224.0247345,3.410416126,224.0247345,2.981774569,224.0247345,10,
222.9261932,0.01793475449,222.9261932,2.712536097,222.9261932,10,222.9261932,10,
221.9845123,0.007053981069,221.9845123,2.155046701,221.9845123,10,221.9845123,10,
221.0427551,0.002443012781,221.0427551,2.081856489,221.0427551,2.758092642,221.0427551,10,
219.943924,0.009419484064,219.943924,2.118664503,219.943924,10,219.943924,10,
219.0019989,0.01537723932,219.0019989,1.590781808,219.0019989,2.538048506,219.0019989,2.838474035,
218.0599976,0.008009447716,218.0599976,1.317153692,218.0599976,2.092570782,218.0599976,1.846600533,
216.960907,-0.01318545267,216.960907,1.438336968,216.960907,1.74690032,216.960907,10,
216.0187378,-0.02751337364,216.0187378,10,216.0187378,10,216.0187378,10,
215.0765076,0.008770587854,215.0765076,1.364176035,215.0765076,1.475822449,215.0765076,10,
213.9771271,-0.04365070537,213.9771271,0.459946543,213.9771271,0.9416003823,213.9771271,1.456607223,
213.034729,-0.01393148769,213.034729,0.7079616785,213.034729,1.998244286,213.034729,10,
211.9351807,0.02320186794,211.9351807,0.4663825333,211.9351807,1.339301109,211.9351807,1.517906427,
210.9926147,0.2577231824,210.9926147,10,210.9926147,10,210.9926147,10,
210.0499878,0.1751184314,210.0499878,1.241460443,210.0499878,0.9346579909,210.0499878,0.8637852669,
208.9501648,0.01204913482,208.9501648,0.6666994691,208.9501648,1.226292253,208.9501648,10,
208.0073853,0.2534573674,208.0073853,0.2208671272,208.0073853,10,208.0073853,10,
207.0645294,0.1193990335,207.0645294,0.4832578599,207.0645294,0.4575038552,207.0645294,10,
205.9644318,0.07215806097,205.9644318,10,205.9644318,10,205.9644318,10,
205.0214233,10,205.0214233,10,205.0214233,10,205.0214233,-0.8494375348,
204.0783539,-0.0676714927,204.0783539,0.02424095012,204.0783539,0.2352124602,204.0783539,0.6487080455,
202.9779968,-0.03557793424,202.9779968,-0.03259184584,202.9779968,0.4052205086,202.9779968,10,
202.0347748,-0.05206077918,202.0347748,10,202.0347748,0.06865046173,202.0347748,1.358214021,
200.9342499,-0.05899168178,200.9342499,-0.06557703763,200.9342499,0.1885279566,200.9342499,10,
199.9907532,0.3528822958,199.9907532,0.2116736323,199.9907532,0.5614990592,199.9907532,0.2820661366,

BLANK,
BLANK
Collection Time: 04/11/2019 10:52:41
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 30/10/2019 16:12:21
Method Modifications:
Common Interval nm Changed: 04/11/2019 10:52:25, Old:     5.00, New:     1.00
Baseline Correction Changed: 04/11/2019 10:52:25, Old:0, New:1
Storage Changed: 04/11/2019 10:52:25, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

BM3_wthEME_2IN1000,
BM3_wthEME_2IN1000
Collection Time: 04/11/2019 10:56:30
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 30/10/2019 16:12:21
Method Modifications:
Common Interval nm Changed: 04/11/2019 10:52:25, Old:     5.00, New:     1.00
Baseline Correction Changed: 04/11/2019 10:52:25, Old:0, New:1
Storage Changed: 04/11/2019 10:52:25, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

BM3_wtheme_5in1000,
BM3_wtheme_5in1000
Collection Time: 04/11/2019 10:57:03
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 30/10/2019 16:12:21
Method Modifications:
Common Interval nm Changed: 04/11/2019 10:52:25, Old:     5.00, New:     1.00
Baseline Correction Changed: 04/11/2019 10:52:25, Old:0, New:1
Storage Changed: 04/11/2019 10:52:25, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

BM3_wtheme_10in1000,
BM3_wtheme_10in1000
Collection Time: 04/11/2019 10:57:28
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 30/10/2019 16:12:21
Method Modifications:
Common Interval nm Changed: 04/11/2019 10:52:25, Old:     5.00, New:     1.00
Baseline Correction Changed: 04/11/2019 10:52:25, Old:0, New:1
Storage Changed: 04/11/2019 10:52:25, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

